timestamp,robot2_j1_desired_pos,robot2_j1_desired_vel,robot2_j1_actual_pos,robot2_j1_actual_vel,robot2_j1_error_pos,robot2_j1_error_vel,robot2_j2_desired_pos,robot2_j2_desired_vel,robot2_j2_actual_pos,robot2_j2_actual_vel,robot2_j2_error_pos,robot2_j2_error_vel,robot2_j3_desired_pos,robot2_j3_desired_vel,robot2_j3_actual_pos,robot2_j3_actual_vel,robot2_j3_error_pos,robot2_j3_error_vel,robot2_j4_desired_pos,robot2_j4_desired_vel,robot2_j4_actual_pos,robot2_j4_actual_vel,robot2_j4_error_pos,robot2_j4_error_vel,robot2_j5_desired_pos,robot2_j5_desired_vel,robot2_j5_actual_pos,robot2_j5_actual_vel,robot2_j5_error_pos,robot2_j5_error_vel,robot2_j6_desired_pos,robot2_j6_desired_vel,robot2_j6_actual_pos,robot2_j6_actual_vel,robot2_j6_error_pos,robot2_j6_error_vel,
6.37055,-9.60659e-07,2.37384e-05,-3.29676e-05,7.80213e-06,3.2007e-05,1.59362e-05,-1.4724,0.0311531,-1.47244,-0.0109074,4.20605e-05,0.0420605,-0.995326,-0.302445,-0.995024,-0.00010037,-0.000302345,-0.302345,-0.541354,0.314054,-0.541667,0.000185554,0.000313868,0.313868,1.05315,0.32,1.05283,0.000430081,0.00031957,0.31957,-3.38817e-05,-1.77243e-05,-3.36729e-05,0.000189326,-2.08874e-07,-0.00020705,
6.4112,-4.85892e-07,2.37384e-05,-3.24896e-05,5.41523e-06,3.20037e-05,1.83231e-05,-1.47177,0.0311531,-1.47182,-0.010942,4.20951e-05,0.0420951,-1.00137,-0.302445,-1.00107,-0.000100699,-0.000302345,-0.302345,-0.535073,0.314054,-0.535386,0.00018572,0.000313868,0.313868,1.05955,0.32,1.05923,0.000429548,0.00031957,0.31957,-3.42362e-05,-1.77243e-05,-3.40263e-05,0.000190432,-2.09963e-07,-0.000208156,
6.45196,-1.11251e-08,2.37384e-05,-3.2039e-05,3.03045e-06,3.20279e-05,2.07079e-05,-1.47115,0.0311531,-1.47119,-0.0109761,4.21292e-05,0.0421292,-1.00742,-0.302445,-1.00712,-0.000101022,-0.000302344,-0.302344,-0.528791,0.314054,-0.529105,0.000185862,0.000313868,0.313868,1.06595,0.32,1.06563,0.00042897,0.000319571,0.319571,-3.45907e-05,-1.77243e-05,-3.43797e-05,0.000191548,-2.11063e-07,-0.000209273,
6.49258,4.63642e-07,2.37384e-05,-3.16158e-05,6.48081e-07,3.20795e-05,2.30903e-05,-1.47053,0.0311531,-1.47057,-0.0110097,4.21628e-05,0.0421628,-1.01347,-0.302445,-1.01317,-0.000101341,-0.000302344,-0.302344,-0.52251,0.314054,-0.522824,0.00018598,0.000313868,0.313868,1.07235,0.32,1.07203,0.000428347,0.000319572,0.319572,-3.49452e-05,-1.77243e-05,-3.4733e-05,0.000192675,-2.12174e-07,-0.000210399,
6.5327,9.38409e-07,2.37384e-05,-3.122e-05,-1.7316e-06,3.21584e-05,2.547e-05,-1.46991,0.0311531,-1.46995,-0.0110428,4.21959e-05,0.0421959,-1.01952,-0.302445,-1.01922,-0.000101655,-0.000302344,-0.302344,-0.516229,0.314054,-0.516543,0.000186074,0.000313868,0.313868,1.07875,0.32,1.07843,0.000427678,0.000319572,0.319572,-3.52997e-05,-1.77243e-05,-3.50864e-05,0.000193811,-2.13294e-07,-0.000211536,
6.57331,1.41318e-06,2.37384e-05,-3.08512e-05,-4.10834e-06,3.22644e-05,2.78467e-05,-1.46928,0.0311531,-1.46932,-0.0110754,4.22285e-05,0.0422285,-1.02557,-0.302445,-1.02527,-0.000101965,-0.000302343,-0.302343,-0.509948,0.314054,-0.510262,0.000186144,0.000313867,0.313867,1.08515,0.32,1.08483,0.000426966,0.000319573,0.319573,-3.56542e-05,-1.77243e-05,-3.54398e-05,0.000194958,-2.14425e-07,-0.000212682,
6.61386,1.88794e-06,2.37384e-05,-3.05092e-05,-6.48186e-06,3.23971e-05,3.02202e-05,-1.46866,0.0311531,-1.4687,-0.0111075,4.22606e-05,0.0422606,-1.03162,-0.302445,-1.03132,-0.000102269,-0.000302343,-0.302343,-0.503667,0.314054,-0.503981,0.00018619,0.000313867,0.313867,1.09155,0.32,1.09123,0.00042621,0.000319574,0.319574,-3.60087e-05,-1.77243e-05,-3.57931e-05,0.000196113,-2.15567e-07,-0.000213838,
6.65443,2.36271e-06,2.37384e-05,-3.01937e-05,-8.85192e-06,3.25564e-05,3.25903e-05,-1.46804,0.0311531,-1.46808,-0.0111391,4.22922e-05,0.0422922,-1.03767,-0.302445,-1.03737,-0.000102569,-0.000302343,-0.302343,-0.497386,0.314054,-0.4977,0.000186212,0.000313867,0.313867,1.09795,0.32,1.09763,0.00042541,0.000319575,0.319575,-3.63631e-05,-1.77243e-05,-3.61464e-05,0.000197279,-2.16718e-07,-0.000215003,
6.69567,2.83748e-06,2.37384e-05,-2.99042e-05,-1.12183e-05,3.27417e-05,3.49566e-05,-1.46741,0.0311531,-1.46746,-0.0111702,4.23234e-05,0.0423233,-1.04372,-0.302445,-1.04341,-0.000102864,-0.000302342,-0.302342,-0.491105,0.314054,-0.491419,0.000186209,0.000313867,0.313867,1.10435,0.32,1.10403,0.000424568,0.000319575,0.319575,-3.67176e-05,-1.77243e-05,-3.64998e-05,0.000198454,-2.17878e-07,-0.000216178,
6.73572,3.31224e-06,2.37384e-05,-2.96403e-05,-1.35807e-05,3.29526e-05,3.73191e-05,-1.46679,0.0311531,-1.46683,-0.0112009,4.2354e-05,0.042354,-1.04977,-0.302445,-1.04946,-0.000103154,-0.000302342,-0.302342,-0.484824,0.314054,-0.485138,0.000186183,0.000313867,0.313867,1.11075,0.32,1.11043,0.000423683,0.000319576,0.319576,-3.70721e-05,-1.77243e-05,-3.68531e-05,0.000199638,-2.19048e-07,-0.000217362,
6.77631,3.78701e-06,2.37384e-05,-2.94016e-05,-1.5939e-05,3.31886e-05,3.96773e-05,-1.46617,0.0311531,-1.46621,-0.011231,4.23841e-05,0.0423841,-1.05582,-0.302445,-1.05551,-0.000103439,-0.000302342,-0.302342,-0.478543,0.314054,-0.478857,0.000186133,0.000313867,0.313867,1.11715,0.32,1.11683,0.000422755,0.000319577,0.319577,-3.74266e-05,-1.77243e-05,-3.72064e-05,0.000200831,-2.20228e-07,-0.000218555,
6.817,4.26178e-06,2.37384e-05,-2.91874e-05,-1.82928e-05,3.34492e-05,4.20312e-05,-1.46554,0.0311531,-1.46559,-0.0112606,4.24137e-05,0.0424137,-1.06186,-0.302445,-1.06156,-0.000103719,-0.000302342,-0.302342,-0.472262,0.314054,-0.472576,0.000186059,0.000313868,0.313868,1.12355,0.32,1.12323,0.000421787,0.000319578,0.319578,-3.77811e-05,-1.77243e-05,-3.75597e-05,0.000202032,-2.21417e-07,-0.000219757,
6.85752,4.73655e-06,2.37384e-05,-2.89973e-05,-2.06421e-05,3.37338e-05,4.43805e-05,-1.46492,0.0311531,-1.46496,-0.0112897,4.24428e-05,0.0424428,-1.06791,-0.302445,-1.06761,-0.000103994,-0.000302341,-0.302341,-0.465981,0.314054,-0.466295,0.000185961,0.000313868,0.313868,1.12995,0.32,1.12963,0.000420777,0.000319579,0.319579,-3.81356e-05,-1.77243e-05,-3.7913e-05,0.000203243,-2.22615e-07,-0.000220967,
6.89804,5.21131e-06,2.37384e-05,-2.88305e-05,-2.29866e-05,3.40419e-05,4.67249e-05,-1.4643,0.0311531,-1.46434,-0.0113183,4.24714e-05,0.0424714,-1.07396,-0.302445,-1.07366,-0.000104264,-0.000302341,-0.302341,-0.4597,0.314054,-0.460014,0.000185838,0.000313868,0.313868,1.13635,0.32,1.13603,0.000419727,0.00031958,0.31958,-3.84901e-05,-1.77243e-05,-3.82662e-05,0.000204462,-2.23821e-07,-0.000222186,
6.93867,5.68608e-06,2.37384e-05,-2.86865e-05,-2.53261e-05,3.43726e-05,4.90644e-05,-1.46367,0.0311531,-1.46372,-0.0113464,4.24995e-05,0.0424995,-1.08001,-0.302445,-1.07971,-0.000104529,-0.000302341,-0.302341,-0.453419,0.314054,-0.453732,0.000185692,0.000313868,0.313868,1.14275,0.32,1.14243,0.000418636,0.000319581,0.319581,-3.88446e-05,-1.77243e-05,-3.86195e-05,0.000205689,-2.25037e-07,-0.000223413,
6.97937,6.16085e-06,2.37384e-05,-2.85647e-05,-2.76604e-05,3.47255e-05,5.13987e-05,-1.46305,0.0311531,-1.46309,-0.0113739,4.2527e-05,0.042527,-1.08606,-0.302445,-1.08576,-0.00010479,-0.000302341,-0.302341,-0.447137,0.314054,-0.447451,0.000185522,0.000313868,0.313868,1.14915,0.32,1.14883,0.000417506,0.000319582,0.319582,-3.9199e-05,-1.77243e-05,-3.89728e-05,0.000206924,-2.2626e-07,-0.000224649,
7.0194,6.63561e-06,2.37384e-05,-2.84642e-05,-2.99893e-05,3.50998e-05,5.37276e-05,-1.46243,0.0311531,-1.46247,-0.011401,4.25541e-05,0.0425541,-1.09211,-0.302445,-1.09181,-0.000105045,-0.00030234,-0.30234,-0.440856,0.314054,-0.44117,0.000185328,0.000313868,0.313868,1.15555,0.32,1.15523,0.000416336,0.000319584,0.319584,-3.95535e-05,-1.77243e-05,-3.9326e-05,0.000208168,-2.27492e-07,-0.000225892,
7.0601,7.11038e-06,2.37384e-05,-2.83845e-05,-3.23126e-05,3.54949e-05,5.6051e-05,-1.46181,0.0311531,-1.46185,-0.0114275,4.25806e-05,0.0425806,-1.09816,-0.302445,-1.09786,-0.000105295,-0.00030234,-0.30234,-0.434575,0.314054,-0.434889,0.000185111,0.000313868,0.313868,1.16195,0.32,1.16163,0.000415128,0.000319585,0.319585,-3.9908e-05,-1.77243e-05,-3.96793e-05,0.000209419,-2.28733e-07,-0.000227143,
7.10068,7.58515e-06,2.37384e-05,-2.83249e-05,-3.46303e-05,3.591e-05,5.83687e-05,-1.46118,0.0311531,-1.46123,-0.0114535,4.26067e-05,0.0426066,-1.10421,-0.302445,-1.1039,-0.00010554,-0.00030234,-0.30234,-0.428294,0.314054,-0.428608,0.000184869,0.000313869,0.313869,1.16835,0.32,1.16803,0.000413882,0.000319586,0.319586,-4.02625e-05,-1.77243e-05,-4.00325e-05,0.000210678,-2.29981e-07,-0.000228402,
7.14128,8.05992e-06,2.37384e-05,-2.82846e-05,-3.69421e-05,3.63445e-05,6.06804e-05,-1.46056,0.0311531,-1.4606,-0.0114791,4.26322e-05,0.0426322,-1.11026,-0.302445,-1.10995,-0.00010578,-0.00030234,-0.30234,-0.422013,0.314054,-0.422327,0.000184604,0.000313869,0.313869,1.17475,0.32,1.17443,0.000412597,0.000319587,0.319587,-4.0617e-05,-1.77243e-05,-4.03857e-05,0.000211944,-2.31237e-07,-0.000229669,
7.18188,8.53468e-06,2.37384e-05,-2.8263e-05,-3.92478e-05,3.67977e-05,6.29862e-05,-1.45994,0.0311531,-1.45998,-0.011504,4.26571e-05,0.0426571,-1.1163,-0.302445,-1.116,-0.000106015,-0.000302339,-0.302339,-0.415732,0.314054,-0.416046,0.000184315,0.000313869,0.313869,1.18115,0.32,1.18083,0.000411276,0.000319589,0.319589,-4.09715e-05,-1.77243e-05,-4.0739e-05,0.000213218,-2.325e-07,-0.000230942,
7.2225,9.00945e-06,2.37384e-05,-2.82595e-05,-4.15474e-05,3.72689e-05,6.52857e-05,-1.45931,0.0311531,-1.45936,-0.0115285,4.26816e-05,0.0426816,-1.12235,-0.302445,-1.12205,-0.000106244,-0.000302339,-0.302339,-0.409451,0.314054,-0.409765,0.000184002,0.00031387,0.31387,1.18755,0.32,1.18723,0.000409917,0.00031959,0.31959,-4.1326e-05,-1.77243e-05,-4.10922e-05,0.000214499,-2.33771e-07,-0.000232223,
7.26313,9.48422e-06,2.37384e-05,3.73551e-05,-4.37444e-05,-2.78709e-05,6.74827e-05,-1.45869,0.0311531,-1.45873,-0.0115525,4.27056e-05,0.0427056,-1.1284,-0.302445,-1.1281,-0.000106474,-0.000302339,-0.302339,-0.40317,0.314054,-0.403484,0.000183677,0.00031387,0.31387,1.19395,0.32,1.19363,0.000408525,0.000319591,0.319591,-4.16804e-05,-1.77243e-05,-4.14454e-05,0.000215773,-2.35034e-07,-0.000233498,
7.3038,9.95898e-06,2.37384e-05,4.73324e-05,-4.60341e-05,-3.73734e-05,6.97725e-05,-1.45807,0.0311531,-1.45811,-0.0115759,4.2729e-05,0.042729,-1.13445,-0.302445,-1.13415,-0.000106693,-0.000302339,-0.302339,-0.396889,0.314054,-0.397203,0.000183315,0.00031387,0.31387,1.20035,0.32,1.20003,0.000407089,0.000319593,0.319593,-4.20349e-05,-1.77243e-05,-4.17986e-05,0.000217071,-2.36322e-07,-0.000234795,
7.34429,1.04338e-05,2.37384e-05,4.62009e-05,-4.83047e-05,-3.57671e-05,7.20431e-05,-1.45744,0.0311531,-1.45749,-0.0115988,4.27519e-05,0.0427519,-1.1405,-0.302445,-1.1402,-0.000106908,-0.000302338,-0.302338,-0.390608,0.314054,-0.390922,0.000182929,0.000313871,0.313871,1.20675,0.32,1.20643,0.000405618,0.000319594,0.319594,-4.23894e-05,-1.77243e-05,-4.21518e-05,0.000218372,-2.37616e-07,-0.000236097,
7.38482,1.09085e-05,2.37384e-05,4.71927e-05,-5.05773e-05,-3.62842e-05,7.43157e-05,-1.45682,0.0311531,-1.45686,-0.0116212,4.27743e-05,0.0427743,-1.14655,-0.302445,-1.14625,-0.000107117,-0.000302338,-0.302338,-0.384327,0.314054,-0.384641,0.000182522,0.000313871,0.313871,1.21315,0.32,1.21283,0.000404117,0.000319596,0.319596,-4.27439e-05,-1.77243e-05,-4.2505e-05,0.00021968,-2.38915e-07,-0.000237404,
7.42598,1.13833e-05,2.37384e-05,4.8206e-05,-5.28427e-05,-3.68227e-05,7.6581e-05,-1.4562,0.0311531,-1.45624,-0.011643,4.27961e-05,0.0427961,-1.1526,-0.302445,-1.1523,-0.000107321,-0.000302338,-0.302338,-0.378046,0.314054,-0.37836,0.000182091,0.000313872,0.313872,1.21955,0.32,1.21923,0.000402582,0.000319597,0.319597,-4.30984e-05,-1.77243e-05,-4.28582e-05,0.000220994,-2.4022e-07,-0.000238718,
7.46711,1.18581e-05,2.37384e-05,-3.15615e-05,-5.52117e-05,4.34195e-05,7.895e-05,-1.45557,0.0311531,-1.45562,-0.0116642,4.28173e-05,0.0428173,-1.15865,-0.302445,-1.15834,-0.000107514,-0.000302338,-0.302338,-0.371765,0.314054,-0.372079,0.000181633,0.000313872,0.313872,1.22595,0.32,1.22563,0.000401034,0.000319599,0.319599,-4.34529e-05,-1.77243e-05,-4.32113e-05,0.000222321,-2.41535e-07,-0.000240045,
7.50774,1.23328e-05,2.37384e-05,2.83949e-05,-5.7431e-05,-1.60621e-05,8.11693e-05,-1.45495,0.0311531,-1.45499,-0.011685,4.28381e-05,0.0428381,-1.1647,-0.302445,-1.16439,-0.000107708,-0.000302338,-0.302338,-0.365484,0.314054,-0.365797,0.000181151,0.000313872,0.313872,1.23235,0.32,1.23203,0.000399408,0.000319601,0.319601,-4.38074e-05,-1.77243e-05,-4.35645e-05,0.000223651,-2.42861e-07,-0.000241375,
7.54791,1.28076e-05,2.37384e-05,4.14015e-05,-5.95968e-05,-2.85939e-05,8.33351e-05,-1.45433,0.0311531,-1.45437,-0.0117053,4.28584e-05,0.0428584,-1.17074,-0.302445,-1.17044,-0.000107901,-0.000302337,-0.302337,-0.359202,0.314054,-0.359516,0.00018066,0.000313873,0.313873,1.23875,0.32,1.23843,0.000397779,0.000319602,0.319602,-4.41618e-05,-1.77243e-05,-4.39177e-05,0.000224971,-2.44171e-07,-0.000242695,
7.58845,1.32824e-05,2.37384e-05,-3.12225e-05,-6.19359e-05,4.45049e-05,8.56743e-05,-1.45371,0.0311531,-1.45375,-0.0117249,4.2878e-05,0.042878,-1.17679,-0.302445,-1.17649,-0.000108079,-0.000302337,-0.302337,-0.352921,0.314054,-0.353235,0.000180129,0.000313873,0.313873,1.24515,0.32,1.24483,0.000396122,0.000319604,0.319604,-4.45163e-05,-1.77243e-05,-4.42708e-05,0.000226317,-2.45509e-07,-0.000244042,
7.62902,1.37571e-05,2.37384e-05,2.86025e-05,-6.41457e-05,-1.48454e-05,8.7884e-05,-1.45308,0.0311531,-1.45313,-0.0117441,4.28972e-05,0.0428972,-1.18284,-0.302445,-1.18254,-0.000108256,-0.000302337,-0.302337,-0.34664,0.314054,-0.346954,0.000179577,0.000313874,0.313874,1.25155,0.32,1.25123,0.000394403,0.000319606,0.319606,-4.48708e-05,-1.77243e-05,-4.4624e-05,0.000227664,-2.46851e-07,-0.000245388,
7.66972,1.42319e-05,2.37384e-05,4.40496e-05,-6.62867e-05,-2.98177e-05,9.0025e-05,-1.45246,0.0311531,-1.4525,-0.0117627,4.29158e-05,0.0429158,-1.18889,-0.302445,-1.18859,-0.000108433,-0.000302337,-0.302337,-0.340359,0.314054,-0.340673,0.000179016,0.000313875,0.313875,1.25795,0.32,1.25763,0.000392677,0.000319607,0.319607,-4.52253e-05,-1.77243e-05,-4.49771e-05,0.000229,-2.48177e-07,-0.000246725,
7.71037,1.47067e-05,2.37384e-05,-3.00282e-05,-6.86033e-05,4.47348e-05,9.23417e-05,-1.45184,0.0311531,-1.45188,-0.0117807,4.29338e-05,0.0429338,-1.19494,-0.302445,-1.19464,-0.000108595,-0.000302337,-0.302337,-0.334078,0.314054,-0.334392,0.000178415,0.000313875,0.313875,1.26435,0.32,1.26403,0.000390926,0.000319609,0.319609,-4.55798e-05,-1.77243e-05,-4.53302e-05,0.000230363,-2.49532e-07,-0.000248087,
7.75095,1.51814e-05,2.37384e-05,2.89723e-05,-7.07933e-05,-1.37908e-05,9.45316e-05,-1.45121,0.0311531,-1.45126,-0.0117983,4.29514e-05,0.0429514,-1.20099,-0.302445,-1.20069,-0.000108756,-0.000302337,-0.302337,-0.327797,0.314054,-0.328111,0.000177793,0.000313876,0.313876,1.27075,0.32,1.27043,0.000389114,0.000319611,0.319611,-4.59343e-05,-1.77243e-05,-4.56834e-05,0.000231725,-2.50891e-07,-0.00024945,
7.79197,1.56562e-05,2.37384e-05,4.694e-05,-7.29086e-05,-3.12838e-05,9.6647e-05,-1.45059,0.0311531,-1.45063,-0.0118153,4.29684e-05,0.0429684,-1.20704,-0.302445,-1.20674,-0.000108917,-0.000302336,-0.302336,-0.321516,0.314054,-0.32183,0.000177162,0.000313876,0.313876,1.27715,0.32,1.27683,0.000387296,0.000319613,0.319613,-4.62888e-05,-1.77243e-05,-4.60365e-05,0.000233077,-2.52233e-07,-0.000250801,
7.83257,1.6131e-05,2.37384e-05,-2.92195e-05,-7.5203e-05,4.53505e-05,9.89414e-05,-1.44997,0.0311531,-1.45001,-0.0118316,4.29847e-05,0.0429847,-1.21309,-0.302445,-1.21278,-0.000109063,-0.000302336,-0.302336,-0.315235,0.314054,-0.315549,0.000176492,0.000313877,0.313877,1.28355,0.32,1.28323,0.000385455,0.000319615,0.319615,-4.66432e-05,-1.77243e-05,-4.63896e-05,0.000234454,-2.53602e-07,-0.000252179,
7.8736,1.66057e-05,2.37384e-05,2.94812e-05,-7.73724e-05,-1.28755e-05,0.000101111,-1.44934,0.0311531,-1.44939,-0.0118476,4.30007e-05,0.0430007,-1.21914,-0.302445,-1.21883,-0.000109208,-0.000302336,-0.302336,-0.308954,0.314054,-0.309268,0.000175802,0.000313878,0.313878,1.28995,0.32,1.28963,0.000383553,0.000319616,0.319616,-4.69977e-05,-1.77243e-05,-4.67427e-05,0.000235831,-2.54976e-07,-0.000253556,
7.91417,1.70805e-05,2.37384e-05,5.00533e-05,-7.94609e-05,-3.29728e-05,0.000103199,-1.44872,0.0311531,-1.44876,-0.011863,4.30161e-05,0.0430161,-1.22518,-0.302445,-1.22488,-0.000109352,-0.000302336,-0.302336,-0.302673,0.314054,-0.302987,0.000175101,0.000313878,0.313878,1.29635,0.32,1.29603,0.000381647,0.000319618,0.319618,-4.73522e-05,-1.77243e-05,-4.70959e-05,0.000237197,-2.56333e-07,-0.000254921,
7.95534,1.75553e-05,2.37384e-05,-2.87519e-05,-8.17335e-05,4.63072e-05,0.000105472,-1.4481,0.0311531,-1.44814,-0.0118776,4.30308e-05,0.0430307,-1.23123,-0.302445,-1.23093,-0.000109482,-0.000302336,-0.302336,-0.296392,0.314054,-0.296706,0.000174363,0.000313879,0.313879,1.30275,0.32,1.30243,0.000379721,0.00031962,0.31962,-4.77067e-05,-1.77243e-05,-4.7449e-05,0.000238587,-2.57716e-07,-0.000256312,
7.99646,1.803e-05,2.37384e-05,3.01074e-05,-8.38815e-05,-1.20774e-05,0.00010762,-1.44748,0.0311531,-1.44752,-0.0118919,4.3045e-05,0.043045,-1.23728,-0.302445,-1.23698,-0.000109611,-0.000302336,-0.302336,-0.290111,0.314054,-0.290425,0.000173603,0.00031388,0.31388,1.30915,0.32,1.30883,0.000377734,0.000319622,0.319622,-4.80612e-05,-1.77243e-05,-4.78021e-05,0.000239978,-2.59104e-07,-0.000257702,
8.03707,1.85048e-05,2.37384e-05,5.33662e-05,-8.59424e-05,-3.48614e-05,0.000109681,-1.44685,0.0311531,-1.4469,-0.0119057,4.30588e-05,0.0430588,-1.24333,-0.302445,-1.24303,-0.000109739,-0.000302336,-0.302336,-0.28383,0.314054,-0.284144,0.000172834,0.000313881,0.313881,1.31555,0.32,1.31523,0.000375744,0.000319624,0.319624,-4.84157e-05,-1.77243e-05,-4.81552e-05,0.000241356,-2.60473e-07,-0.00025908,
8.0782,1.89796e-05,2.37384e-05,-2.85798e-05,-8.81934e-05,4.75593e-05,0.000111932,-1.44623,0.0311531,-1.44627,-0.0119187,4.30718e-05,0.0430718,-1.24938,-0.302445,-1.24908,-0.000109852,-0.000302335,-0.302335,-0.277549,0.314054,-0.277862,0.000172028,0.000313882,0.313882,1.32195,0.32,1.32163,0.000373736,0.000319626,0.319626,-4.87702e-05,-1.77243e-05,-4.85083e-05,0.000242758,-2.61868e-07,-0.000260482,
8.11845,1.94543e-05,2.37384e-05,4.91729e-05,-9.02183e-05,-2.97186e-05,0.000113957,-1.44561,0.0311531,-1.44565,-0.0119314,4.30845e-05,0.0430845,-1.25543,-0.302445,-1.25513,-0.00010997,-0.000302335,-0.302335,-0.271267,0.314054,-0.271581,0.000171208,0.000313882,0.313882,1.32835,0.32,1.32803,0.000371671,0.000319628,0.319628,-4.91246e-05,-1.77243e-05,-4.88614e-05,0.000244148,-2.63254e-07,-0.000261872,
8.15902,1.99291e-05,2.37384e-05,2.85899e-05,-9.24522e-05,-8.66076e-06,0.000116191,-1.44498,0.0311531,-1.44503,-0.0119433,4.30964e-05,0.0430964,-1.26148,-0.302445,-1.26118,-0.000110072,-0.000302335,-0.302335,-0.264986,0.314054,-0.2653,0.000170357,0.000313883,0.313883,1.33475,0.32,1.33443,0.000369609,0.00031963,0.31963,-4.94791e-05,-1.77243e-05,-4.92145e-05,0.000245558,-2.64658e-07,-0.000263283,
8.1996,2.04039e-05,2.37384e-05,2.86201e-05,-9.45739e-05,-8.21624e-06,0.000118312,-1.44436,0.0311531,-1.4444,-0.0119548,4.31079e-05,0.0431079,-1.26753,-0.302445,-1.26722,-0.000110174,-0.000302335,-0.302335,-0.258705,0.314054,-0.259019,0.000169489,0.000313884,0.313884,1.34115,0.32,1.34083,0.000367509,0.000319632,0.319632,-4.98336e-05,-1.77243e-05,-4.95676e-05,0.000246963,-2.66057e-07,-0.000264688,
8.24019,2.08786e-05,2.37384e-05,2.86784e-05,-9.66876e-05,-7.79982e-06,0.000120426,-1.44374,0.0311531,-1.44378,-0.0119657,4.31188e-05,0.0431188,-1.27358,-0.302445,-1.27327,-0.00011027,-0.000302335,-0.302335,-0.252424,0.314054,-0.252738,0.000168597,0.000313885,0.313885,1.34755,0.32,1.34723,0.000365384,0.000319635,0.319635,-5.01881e-05,-1.77243e-05,-4.99206e-05,0.000248372,-2.67461e-07,-0.000266096,
8.28071,2.13534e-05,2.37384e-05,2.87629e-05,-9.87935e-05,-7.40949e-06,0.000122532,-1.44311,0.0311531,-1.44316,-0.011976,4.31291e-05,0.0431291,-1.27962,-0.302445,-1.27932,-0.00011036,-0.000302335,-0.302335,-0.246143,0.314054,-0.246457,0.000167684,0.000313886,0.313886,1.35395,0.32,1.35363,0.000363234,0.000319637,0.319637,-5.05426e-05,-1.77243e-05,-5.02737e-05,0.000249784,-2.68867e-07,-0.000267508,
8.32129,2.18282e-05,2.37384e-05,2.88716e-05,-0.000100891,-7.04341e-06,0.00012463,-1.44249,0.0311531,-1.44253,-0.0119858,4.31389e-05,0.0431389,-1.28567,-0.302445,-1.28537,-0.000110445,-0.000302335,-0.302335,-0.239862,0.314054,-0.240176,0.000166748,0.000313887,0.313887,1.36035,0.32,1.36003,0.000361061,0.000319639,0.319639,-5.08971e-05,-1.77243e-05,-5.06268e-05,0.000251198,-2.70277e-07,-0.000268923,
8.36186,2.23029e-05,2.37384e-05,2.90027e-05,-0.000102982,-6.69981e-06,0.00012672,-1.44187,0.0311531,-1.44191,-0.011995,4.31481e-05,0.0431481,-1.29172,-0.302445,-1.29142,-0.000110524,-0.000302335,-0.302335,-0.233581,0.314054,-0.233895,0.000165789,0.000313888,0.313888,1.36675,0.32,1.36643,0.000358863,0.000319641,0.319641,-5.12516e-05,-1.77243e-05,-5.09799e-05,0.000252616,-2.71689e-07,-0.00027034,
8.40243,2.27777e-05,2.37384e-05,2.91548e-05,-0.000105064,-6.37706e-06,0.000128802,-1.44124,0.0311531,-1.44129,-0.0120037,4.31568e-05,0.0431568,-1.29777,-0.302445,-1.29747,-0.000110598,-0.000302335,-0.302335,-0.2273,0.314054,-0.227614,0.000164809,0.000313889,0.313889,1.37315,0.32,1.37283,0.000356643,0.000319643,0.319643,-5.1606e-05,-1.77243e-05,-5.13329e-05,0.000254037,-2.73105e-07,-0.000271761,
8.44315,2.32525e-05,2.37384e-05,2.93261e-05,-0.000107138,-6.07364e-06,0.000130876,-1.44062,0.0311531,-1.44066,-0.0120118,4.31649e-05,0.0431649,-1.30382,-0.302445,-1.30352,-0.000110666,-0.000302335,-0.302335,-0.221019,0.314054,-0.221333,0.000163806,0.00031389,0.31389,1.37955,0.32,1.37923,0.000354399,0.000319646,0.319646,-5.19605e-05,-1.77243e-05,-5.1686e-05,0.00025546,-2.74523e-07,-0.000273184,
8.48374,2.37272e-05,2.37384e-05,2.94367e-05,-0.000109199,-5.70946e-06,0.000132937,-1.44,0.0311531,-1.44004,-0.0120193,4.31724e-05,0.0431724,-1.30987,-0.302445,-1.30957,-0.000110729,-0.000302335,-0.302335,-0.214738,0.314054,-0.215052,0.000162781,0.000313891,0.313891,1.38595,0.32,1.38563,0.00035213,0.000319648,0.319648,-5.2315e-05,-1.77243e-05,-5.20391e-05,0.000256886,-2.75945e-07,-0.000274611,
8.5238,2.4202e-05,2.37384e-05,2.96445e-05,-0.000111258,-5.44249e-06,0.000134996,-1.43938,0.0311531,-1.43942,-0.0120262,4.31794e-05,0.0431793,-1.31592,-0.302445,-1.31562,-0.000110786,-0.000302335,-0.302335,-0.208457,0.314054,-0.208771,0.000161735,0.000313892,0.313892,1.39235,0.32,1.39203,0.000349843,0.00031965,0.31965,-5.26695e-05,-1.77243e-05,-5.23921e-05,0.000258315,-2.77368e-07,-0.000276039,
8.56451,2.46768e-05,2.37384e-05,2.98688e-05,-0.000113309,-5.192e-06,0.000137048,-1.43875,0.0311531,-1.4388,-0.0120326,4.31857e-05,0.0431857,-1.32197,-0.302445,-1.32166,-0.000110837,-0.000302334,-0.302334,-0.202176,0.314054,-0.20249,0.000160666,0.000313893,0.313893,1.39875,0.32,1.39843,0.000347533,0.000319652,0.319652,-5.3024e-05,-1.77243e-05,-5.27452e-05,0.000259745,-2.78794e-07,-0.00027747,
